fips,pop2000,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop20104,pop2010,pop2011,pop2012,pop2013,pop2014
47019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57424,57384,57511,57376,57331,56886
47021,36093,36551,36940,37166,37580,38037,38615,39148,39532,39876,NA,NA,NA,NA,NA,NA
47021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39105,39116,39009,39275,39457,39764
47023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17131,17174,17216,17225,17354,17379
47023,15568,15845,15857,15549,15793,15879,15978,16078,16284,16312,NA,NA,NA,NA,NA,NA
47025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32213,32230,32074,31716,31593,31592
47025,29992,30108,30038,30338,30555,30806,30964,31105,31289,31243,NA,NA,NA,NA,NA,NA
47027,7983,7938,7945,7927,7966,7973,7997,7923,7895,7895,NA,NA,NA,NA,NA,NA
47027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7861,7848,7823,7800,7775,7765
47029,33630,33670,33982,34287,34455,34708,35079,35393,35804,36047,NA,NA,NA,NA,NA,NA
47029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35662,35653,35394,35488,35354,35374
47031,48195,48554,49013,49494,49930,50637,51400,51739,52173,52521,NA,NA,NA,NA,NA,NA
47031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52796,52787,52894,53137,53316,53623
47033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14586,14571,14543,14602,14613,14668
47033,14550,14536,14462,14318,14372,14354,14333,14403,14460,14492,NA,NA,NA,NA,NA,NA
47035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56053,56206,56600,57037,57492,57985
47035,47024,47694,48597,49090,49888,50859,52263,53264,53765,54109,NA,NA,NA,NA,NA,NA
47037,570320,578527,581978,588126,596961,607413,614609,621384,628207,635710,NA,NA,NA,NA,NA,NA
47037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626681,628045,635663,649142,659042,668347
47039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11757,11721,11673,11648,11665,11666
47039,11703,11671,11604,11503,11523,11428,11364,11505,11537,11525,NA,NA,NA,NA,NA,NA
47041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18723,18727,18802,18920,19123,19268
47041,17449,17533,17734,17952,18147,18257,18423,18588,18898,18954,NA,NA,NA,NA,NA,NA
47043,43353,43866,44344,44849,45211,45705,46439,47411,47915,48230,NA,NA,NA,NA,NA,NA
47043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49666,49708,49944,50167,50183,50575
47045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38335,38321,38139,38223,38160,37935
47045,37320,37108,37068,37161,37291,37586,37689,37680,37722,37811,NA,NA,NA,NA,NA,NA
47047,29099,30191,31016,32023,33137,33993,35877,37218,38229,38785,NA,NA,NA,NA,NA,NA
47047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38413,38404,38525,38609,38772,39011
47049,16639,16696,16818,16848,16846,17019,17334,17406,17624,17677,NA,NA,NA,NA,NA,NA
47049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17959,17915,18009,17911,17919,17855
47051,39326,39628,39964,40143,40354,40529,40888,41190,41189,41310,NA,NA,NA,NA,NA,NA
47051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41052,40989,40871,40785,41297,41402
47053,48154,47999,47908,47690,47792,47856,48022,48435,49148,49468,NA,NA,NA,NA,NA,NA
47053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49683,49726,49859,49670,49434,49472
47055,29467,29559,29365,29126,29048,29054,29054,29011,29174,29082,NA,NA,NA,NA,NA,NA
47055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29485,29403,29332,28948,28783,28853
47057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22657,22702,22722,22640,22694,22864
47057,20737,20831,21077,21413,21702,22100,22438,22610,22741,22857,NA,NA,NA,NA,NA,NA
47059,63035,63272,63426,63665,64159,64874,65391,65855,66090,66282,NA,NA,NA,NA,NA,NA
47059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68831,68812,68962,68634,68235,68335
47061,14333,14220,14256,14228,14310,14330,14295,14311,14243,14130,NA,NA,NA,NA,NA,NA
47061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13703,13721,13630,13630,13466,13425
47063,58247,58778,58395,58738,59278,60115,60875,61950,62515,63033,NA,NA,NA,NA,NA,NA
47063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62544,62607,62862,62733,63078,63036
47065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336463,337197,340755,345657,349030,351220
47065,308103,311628,314524,316875,319905,323740,328551,331117,334123,337175,NA,NA,NA,NA,NA,NA
47067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6819,6817,6715,6679,6662,6657
47067,6781,6785,6748,6623,6645,6694,6599,6679,6607,6588,NA,NA,NA,NA,NA,NA
47069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27253,27167,26851,26532,26287,25965
47069,28132,28127,28071,27887,27803,27795,27779,27805,27803,27613,NA,NA,NA,NA,NA,NA
47071,25575,25766,25811,25718,25598,25811,25990,26149,26255,26258,NA,NA,NA,NA,NA,NA
47071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26026,26052,25890,26025,26006,25870
47073,53689,54147,54505,55002,55381,55967,56552,57025,57459,57784,NA,NA,NA,NA,NA,NA
47073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56833,56883,56657,56601,56831,56735
47075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18787,18764,18533,18243,18218,18185
47075,19819,19844,19547,19472,19590,19402,19299,19165,19030,18881,NA,NA,NA,NA,NA,NA
47077,25581,25661,25767,25832,25892,26137,26523,26759,26981,27037,NA,NA,NA,NA,NA,NA
47077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27769,27789,28023,28019,27973,28009
47079,31122,31169,31258,31052,31077,31294,31399,31517,31751,31876,NA,NA,NA,NA,NA,NA
47079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32330,32354,32333,32334,32171,32204
47081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24690,24669,24359,24152,24207,24384
47081,22436,22703,23050,23066,23377,23365,23518,23784,23877,23805,NA,NA,NA,NA,NA,NA
47083,8018,8031,7985,8000,7879,7939,7936,8053,8123,8154,NA,NA,NA,NA,NA,NA
47083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8426,8450,8346,8423,8295,8267
47085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18538,18563,18388,18280,18245,18135
47085,17910,18038,17935,17902,17842,17904,18098,18258,18221,18274,NA,NA,NA,NA,NA,NA
47087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11638,11607,11518,11529,11551,11568
47087,11032,11116,11092,11079,11069,10979,10841,10850,10934,10875,NA,NA,NA,NA,NA,NA
47089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51407,51610,51938,52309,52296,52677
47089,44580,45166,45737,46702,47274,47889,49229,50419,51323,51722,NA,NA,NA,NA,NA,NA
47091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18244,18281,18207,18119,17977,17859
47091,17517,17671,17720,17893,17917,18031,17922,18074,18063,18006,NA,NA,NA,NA,NA,NA
47093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432226,433005,436523,441136,444350,448644
47093,383059,387819,392935,399091,403432,409530,417230,424716,431072,435725,NA,NA,NA,NA,NA,NA
47095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7832,7817,7770,7703,7706,7631
47095,7940,7955,7882,7829,7616,7511,7454,7412,7338,7303,NA,NA,NA,NA,NA,NA
47097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27815,27760,27703,27681,27571,27382
47097,27062,27166,27075,26907,26637,26587,26582,26599,26602,26471,NA,NA,NA,NA,NA,NA
47099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41869,41990,42053,42129,41973,42274
47099,39961,39993,40492,40464,40484,40641,40595,40884,41060,41314,NA,NA,NA,NA,NA,NA
47101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12161,12152,12136,11899,11956,11906
47101,11373,11393,11393,11398,11372,11333,11436,11528,11510,11521,NA,NA,NA,NA,NA,NA
47103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33361,33414,33407,33436,33596,33637
47103,31396,31564,31616,31746,31765,32121,32434,32733,33156,33374,NA,NA,NA,NA,NA,NA
47105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48556,48735,49059,49743,50438,50771
47105,39214,39965,40741,41406,42139,43228,44363,45346,46216,46725,NA,NA,NA,NA,NA,NA
47107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52266,52224,52378,52452,52363,52626
47107,49171,49786,50052,50278,50498,51092,51753,52115,52574,52739,NA,NA,NA,NA,NA,NA
47109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26075,26052,26042,26171,26160,26267
47109,24697,24587,24581,24726,24834,25038,25318,25398,25630,25796,NA,NA,NA,NA,NA,NA
47111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22248,22260,22477,22512,22658,23003
47111,20444,20811,20771,20897,21131,21236,21544,21695,22007,22057,NA,NA,NA,NA,NA,NA
47113,92013,92972,93483,93710,94208,94893,96182,96616,96724,97317,NA,NA,NA,NA,NA,NA
47113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98294,98298,98044,98551,98751,98178
47115,27766,27822,27806,27930,27737,27699,27934,28019,28078,28068,NA,NA,NA,NA,NA,NA
47115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28237,28236,28082,28227,28353,28407
47117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30617,30682,30900,30934,31098,31269
47117,26880,27132,27291,27427,27776,28093,28716,29382,30015,30279,NA,NA,NA,NA,NA,NA
47119,69694,70161,71265,72754,74235,75639,77860,80420,82727,84302,NA,NA,NA,NA,NA,NA
47119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80956,81191,81395,81944,83600,85515
47121,11122,11227,11249,11243,11381,11426,11565,11704,11931,12108,NA,NA,NA,NA,NA,NA
47121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11753,11778,11664,11678,11650,11701
47123,39174,39567,40234,40873,41871,42877,43820,44815,45670,45830,NA,NA,NA,NA,NA,NA
47123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44519,44605,44895,45108,45169,45233
47125,135225,135712,136811,138915,141464,147789,148333,154860,155495,160978,NA,NA,NA,NA,NA,NA
47125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172331,173255,176769,185360,184729,189961
47127,5765,5789,5911,5857,5923,5982,5985,6043,6114,6096,NA,NA,NA,NA,NA,NA
47127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6362,6350,6412,6348,6313,6319
47129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21987,21995,22056,21945,21672,21660
47129,19775,19964,19994,20063,20020,19275,19306,19585,19568,18738,NA,NA,NA,NA,NA,NA
47131,32487,32300,32229,32155,32090,31860,31618,31575,31565,31431,NA,NA,NA,NA,NA,NA
47131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31807,31814,31685,31351,31100,30941
47133,20171,20181,20210,20060,20358,20440,20718,20943,20921,21060,NA,NA,NA,NA,NA,NA
47133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22083,22088,22177,22211,22039,22028
47135,7637,7497,7543,7620,7594,7587,7607,7678,7774,7826,NA,NA,NA,NA,NA,NA
47135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7915,7919,7834,7830,7851,7822
47137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5077,5069,5140,5088,5083,5124
47137,4930,4961,5019,4916,4836,4811,4803,4791,4828,4783,NA,NA,NA,NA,NA,NA
47139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16825,16823,16746,16613,16664,16730
47139,16104,16218,16007,15967,15777,15749,15780,15726,15770,15648,NA,NA,NA,NA,NA,NA
47141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72321,72542,72852,73071,73553,74165
47141,62505,63227,64205,65036,66037,67124,68834,69933,71369,72431,NA,NA,NA,NA,NA,NA
47143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31809,31877,32018,32307,32515,32641
47143,28435,28578,28829,29178,29358,29764,30249,30565,31069,31516,NA,NA,NA,NA,NA,NA
47145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54181,54129,53792,53426,52971,52748
47145,51939,52044,52094,52404,52624,52556,53084,53309,53473,53508,NA,NA,NA,NA,NA,NA
47147,54829,55962,56954,57874,58871,60019,61928,63652,65424,66581,NA,NA,NA,NA,NA,NA
47147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66283,66364,66668,66719,67288,68079
47149,183577,189690,196074,202672,210774,219976,231510,242005,250366,257048,NA,NA,NA,NA,NA,NA
47149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262604,263774,269046,274208,281373,288906
47151,21171,21450,21532,21460,21546,21681,21820,21948,21944,21866,NA,NA,NA,NA,NA,NA
47151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22228,22241,22116,22166,22009,21987
47153,11428,11540,11772,12044,12362,12710,13125,13464,13672,13915,NA,NA,NA,NA,NA,NA
47153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14112,14131,14277,14417,14624,14704
47155,71701,73218,74398,75636,77311,79607,82075,83952,85361,86243,NA,NA,NA,NA,NA,NA
47155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89889,90135,91336,92532,93693,95110
47157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927644,928786,933756,939942,939365,938803
47157,898279,899543,902605,906280,908922,912418,919179,919964,919137,920232,NA,NA,NA,NA,NA,NA
47159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19166,19125,19146,19120,19061,19009
47159,17792,17962,18096,18208,18263,18466,18663,18857,19130,19201,NA,NA,NA,NA,NA,NA
47161,12447,12555,12679,12717,12669,12870,12886,13037,13257,13340,NA,NA,NA,NA,NA,NA
47161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13324,13351,13244,13336,13345,13279
47163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156823,156856,156978,156673,156694,157047
47163,152921,152421,152605,152392,151601,151974,152505,153500,154039,154552,NA,NA,NA,NA,NA,NA
47165,131163,133631,136009,137950,140853,143782,148547,152578,155704,158759,NA,NA,NA,NA,NA,NA
47165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160645,161276,163929,166156,169114,172706
47167,51537,52517,53064,53575,53942,55202,56460,57719,58841,59495,NA,NA,NA,NA,NA,NA
47167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61081,61121,61279,61576,61564,61623
47169,7308,7288,7287,7264,7301,7433,7531,7709,7816,7922,NA,NA,NA,NA,NA,NA
47169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7870,7874,7820,7791,7806,8002
47171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18313,18290,18294,18251,18077,17963
47171,17667,17559,17612,17687,17633,17558,17693,17702,17737,17740,NA,NA,NA,NA,NA,NA
47173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19109,19120,19237,19133,19092,19113
47173,17859,18283,18402,18581,18570,18637,18787,18931,19118,19164,NA,NA,NA,NA,NA,NA
47175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5548,5552,5526,5620,5561,5633
47175,5511,5470,5491,5390,5377,5369,5350,5428,5488,5480,NA,NA,NA,NA,NA,NA
47177,38404,38682,38691,39072,39184,39372,39652,39910,40162,40481,NA,NA,NA,NA,NA,NA
47177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39839,39859,39885,39755,39866,39969
47179,107488,107651,109294,110172,111133,112664,114895,116717,118874,120598,NA,NA,NA,NA,NA,NA
47179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122979,123302,123989,124897,125561,126242
47181,16833,17029,16965,16845,16761,16696,16664,16575,16519,16506,NA,NA,NA,NA,NA,NA
47181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17021,16985,17001,16990,16946,16913
47183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35021,35026,34962,34712,34424,34373
47183,34894,34351,34208,33944,33544,33542,33336,33231,33379,33459,NA,NA,NA,NA,NA,NA
47185,23131,23408,23554,23608,23885,24254,24592,24966,25230,25444,NA,NA,NA,NA,NA,NA
47185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25841,25816,26020,26060,26231,26301
47187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183182,184068,188299,193037,198975,205226
47187,128097,132234,136335,140826,146014,152208,159540,166732,172314,176838,NA,NA,NA,NA,NA,NA
47189,89262,91051,93035,94836,97013,99762,103446,106535,110242,112377,NA,NA,NA,NA,NA,NA
47189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113993,114650,116791,119088,122016,125376
48000,20945963,21332847,21710788,22057801,22418319,22801920,23369024,23837701,24304290,24782302,NA,NA,NA,NA,NA,NA
48001,55068,54110,54365,55573,55573,56031,56381,56754,56709,57001,NA,NA,NA,NA,NA,NA
48001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58458,58478,58353,58026,57934,57627
48003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14786,14835,15393,16119,16808,17477
48003,12911,12769,12887,12816,12794,12743,12868,13144,13662,14057,NA,NA,NA,NA,NA,NA
48005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86771,86920,87299,87585,87613,87750
48005,80245,79983,80263,80662,80926,81126,82097,82585,82841,83675,NA,NA,NA,NA,NA,NA
48007,22537,22517,23007,23384,23748,24405,24388,24327,24549,24826,NA,NA,NA,NA,NA,NA
48007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23158,23204,23335,23707,24229,24972
48009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9054,9103,8830,8772,8750,8811
48009,8917,8797,8882,8936,8987,8962,8937,8894,8973,8912,NA,NA,NA,NA,NA,NA
48011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1901,1902,1934,1948,1957,1955
48011,2166,2149,2071,2053,2094,2124,2093,2059,2084,2065,NA,NA,NA,NA,NA,NA
48013,38874,39874,40823,41306,42079,42458,43009,43594,43925,44633,NA,NA,NA,NA,NA,NA
48013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44911,44955,45463,46436,47085,47774
48015,23745,24191,24580,25033,25518,25762,26139,26656,27032,27248,NA,NA,NA,NA,NA,NA
48015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28417,28423,28652,28622,28811,29114
48017,6583,6539,6448,6501,6557,6534,6422,6282,6289,6273,NA,NA,NA,NA,NA,NA
48017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7165,7156,7175,7101,7080,6910
48019,17811,18197,18731,19117,19294,19483,19821,20318,20501,20560,NA,NA,NA,NA,NA,NA
48019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20485,20551,20554,20608,20607,20892
48021,58293,61278,63774,66149,67559,68769,70375,72184,73436,74876,NA,NA,NA,NA,NA,NA
48021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74171,74336,75151,74886,76099,78069
48023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3726,3717,3711,3615,3605,3592
48023,4080,3940,3900,3931,3932,3854,3833,3860,3723,3677,NA,NA,NA,NA,NA,NA
48025,32251,31815,31972,32852,32635,32439,32378,32437,32325,32487,NA,NA,NA,NA,NA,NA
48025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31861,31901,32321,32451,32773,32863
48027,239135,242573,248009,253903,255529,261709,266536,278342,285598,285787,NA,NA,NA,NA,NA,NA
48027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310235,312874,316164,323147,326632,329140
48029,1397813,1414511,1439835,1462052,1487463,1511506,1550921,1588905,1621304,1651448,NA,NA,NA,NA,NA,NA
48029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1714773,1723035,1755526,1788858,1822154,1855866
48031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10497,10509,10554,10616,10634,10812
48031,8456,8634,8702,8732,8856,8947,8967,8991,9082,9198,NA,NA,NA,NA,NA,NA
48033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,643,628,613,639,652
48033,715,676,681,660,664,630,624,586,599,595,NA,NA,NA,NA,NA,NA
48035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18212,18258,18247,18111,17862,17780
48035,17235,17330,17416,17541,17716,17785,17797,17785,17604,17631,NA,NA,NA,NA,NA,NA
48037,89247,89224,89190,89300,89652,89933,91091,91564,92655,93964,NA,NA,NA,NA,NA,NA
48037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92565,92656,92879,93088,93442,93275
48039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313166,314452,319444,324697,330670,338124
48039,243152,248355,255306,261132,267879,274045,283934,293106,301228,309208,NA,NA,NA,NA,NA,NA
48041,152903,154218,156870,159516,161181,163617,167874,170562,174864,179992,NA,NA,NA,NA,NA,NA
48041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194851,195680,197649,200567,204621,209152
48043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9232,9275,9359,9254,9289,9173
48043,8877,8947,9097,9234,9182,9050,9094,9176,9280,9481,NA,NA,NA,NA,NA,NA
48045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1637,1626,1643,1560,1544,1536
48045,1776,1723,1683,1678,1662,1601,1562,1494,1469,1428,NA,NA,NA,NA,NA,NA
48047,7946,7670,7675,7643,7617,7589,7524,7472,7413,7377,NA,NA,NA,NA,NA,NA
48047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7223,7210,7213,7168,7215,7194
48049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38106,38097,38001,37857,37908,37653
48049,37713,37624,37813,37629,37960,38197,38507,38229,38106,38088,NA,NA,NA,NA,NA,NA
48051,16533,16610,16561,16697,16723,16851,16624,16560,16566,16570,NA,NA,NA,NA,NA,NA
48051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17187,17210,17236,17316,17163,17253
48053,34546,35994,37305,38441,39869,40958,42544,43777,44583,45149,NA,NA,NA,NA,NA,NA
48053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42750,42789,43366,44078,44380,44943
48055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38066,38116,38467,38711,39248,39810
48055,32463,33698,34692,35244,36076,36216,36286,36630,37533,37810,NA,NA,NA,NA,NA,NA
48057,20665,20662,20381,20315,20347,20278,20319,20296,20453,20573,NA,NA,NA,NA,NA,NA
48057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21381,21336,21359,21567,21785,21797
48059,12917,12714,12800,12887,13105,13208,13215,13309,13342,13426,NA,NA,NA,NA,NA,NA
48059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13544,13516,13534,13515,13518,13513
48061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406220,407672,413188,416048,418217,420392
48061,336443,342262,349544,357097,364330,370735,376882,382703,389164,396371,NA,NA,NA,NA,NA,NA
48063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12401,12404,12408,12460,12422,12621
48063,11596,11460,11647,11698,11865,12174,12288,12518,12673,12793,NA,NA,NA,NA,NA,NA
48065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6182,6164,6270,6109,5986,6013
48065,6505,6379,6488,6355,6329,6376,6323,6256,6164,6110,NA,NA,NA,NA,NA,NA
48067,30405,30014,29868,29676,29545,29444,29339,29350,29237,29203,NA,NA,NA,NA,NA,NA
48067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30464,30432,30503,30187,30369,30261
48069,8219,8054,7897,7764,7592,7473,7275,7171,7118,7130,NA,NA,NA,NA,NA,NA
48069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8062,8111,8048,8179,8012,7781
48071,26162,26557,26967,27227,27682,28035,28342,28816,29366,31431,NA,NA,NA,NA,NA,NA
48071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35096,35406,35597,36388,37215,38145
48073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50845,50872,50965,51152,50965,50902
48073,46712,46722,46671,47121,47384,47577,47803,48118,48235,48473,NA,NA,NA,NA,NA,NA
48075,7688,7599,7544,7562,7587,7471,7531,7537,7562,7548,NA,NA,NA,NA,NA,NA
48075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7041,7064,7019,7096,7063,7089
48077,11076,11154,11321,11309,11321,11363,11205,11116,10933,10893,NA,NA,NA,NA,NA,NA
48077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10752,10734,10682,10512,10436,10370
48079,3706,3655,3487,3434,3306,3252,3155,3087,2979,2927,NA,NA,NA,NA,NA,NA
48079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3127,3139,3071,3017,2995,2935
48081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3320,3323,3285,3224,3215,3254
48081,3849,3819,3757,3712,3604,3588,3568,3388,3356,3311,NA,NA,NA,NA,NA,NA
48083,9178,9068,8858,8715,8656,8536,8606,8492,8578,8480,NA,NA,NA,NA,NA,NA
48083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8895,8888,8749,8675,8536,8430
48085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782341,788568,814738,837476,858711,885241
48085,500162,537779,568810,596599,627748,659840,699675,732986,763438,791631,NA,NA,NA,NA,NA,NA
48087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3057,3052,3090,3020,3087,3017
48087,3193,3102,3101,3030,3028,2979,2948,2969,3010,3058,NA,NA,NA,NA,NA,NA
48089,20342,20192,20363,20502,20413,20415,20509,20523,20672,20650,NA,NA,NA,NA,NA,NA
48089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20874,20877,20799,20685,20776,20719
48091,78748,81434,84247,86955,90995,94677,100243,105234,110119,114525,NA,NA,NA,NA,NA,NA
48091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108472,109284,112076,115097,118891,123694
48093,13994,13668,13498,13400,13482,13528,13549,13471,13478,13559,NA,NA,NA,NA,NA,NA
48093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13974,13986,13903,13746,13591,13550
48095,3954,3860,3818,3783,3742,3703,3569,3584,3616,3579,NA,NA,NA,NA,NA,NA
48095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4087,4096,4137,4065,4106,4050
48097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38437,38445,38375,38733,38475,38761
48097,36462,36898,37457,37685,37918,38251,38366,38422,38430,38650,NA,NA,NA,NA,NA,NA
48099,75010,73772,73341,73573,72666,73148,71741,72605,73062,72529,NA,NA,NA,NA,NA,NA
48099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75388,75588,76624,77136,76471,75562
